Date,Sigma,rate
4/13/2020,41.169998,0.27
4/14/2020,37.759998,0.25
4/15/2020,40.84,0.19
4/16/2020,40.110001,0.17
4/17/2020,38.150002,0.16
4/20/2020,43.830002,0.15
4/21/2020,45.41,0.17
4/22/2020,41.98,0.16
4/23/2020,41.380001,0.17
4/24/2020,35.93,0.18
4/27/2020,33.290001,0.17
4/28/2020,33.57,0.16
4/29/2020,31.23,0.18
4/30/2020,34.150002,0.16
5/1/2020,37.189999,0.17
5/4/2020,35.970001,0.16
5/5/2020,33.610001,0.16
5/6/2020,34.119999,0.16
5/7/2020,31.440001,0.15
5/8/2020,27.98,0.15
5/11/2020,27.57,0.16
5/12/2020,33.040001,0.16
5/13/2020,35.279999,0.15
5/14/2020,32.610001,0.15
5/15/2020,31.889999,0.15
5/18/2020,29.299999,0.17
5/19/2020,30.530001,0.16
5/20/2020,27.99,0.16
5/21/2020,29.530001,0.16
5/22/2020,28.16,0.17
5/25/2020,null,#N/A
5/26/2020,28.01,0.17
5/27/2020,27.620001,0.18
5/28/2020,28.59,0.17
5/29/2020,27.51,0.17
6/1/2020,28.23,0.17
6/2/2020,26.84,0.17
6/3/2020,25.66,0.17
6/4/2020,25.809999,0.17
6/5/2020,24.52,0.18
6/8/2020,25.809999,0.19
6/9/2020,27.57,0.19
6/10/2020,27.57,0.18
6/11/2020,40.790001,0.19
6/12/2020,36.09,0.18
6/15/2020,34.400002,0.17
6/16/2020,33.669998,0.18
6/17/2020,33.470001,0.19
6/18/2020,32.939999,0.19
6/19/2020,35.119999,0.18
6/22/2020,31.77,0.17
6/23/2020,31.370001,0.18
6/24/2020,33.84,0.17
6/25/2020,32.220001,0.17
6/26/2020,34.73,0.17
6/29/2020,31.780001,0.16
6/30/2020,30.43,0.16
7/1/2020,28.620001,0.16
7/2/2020,27.68,0.16
7/3/2020,null,#N/A
7/6/2020,27.940001,0.16
7/7/2020,29.43,0.15
7/8/2020,28.08,0.15
7/9/2020,29.26,0.15
7/10/2020,27.290001,0.15
7/13/2020,32.189999,0.16
7/14/2020,29.52,0.17
7/15/2020,27.76,0.15
7/16/2020,28,0.14
7/17/2020,25.68,0.14
7/20/2020,24.459999,0.14
7/21/2020,24.84,0.15
7/22/2020,24.32,0.14
7/23/2020,26.08,0.14
7/24/2020,25.84,0.16
7/27/2020,24.74,0.14
7/28/2020,25.440001,0.14
7/29/2020,24.1,0.13
7/30/2020,24.76,0.11
7/31/2020,24.459999,0.11
8/3/2020,24.280001,0.12
8/4/2020,23.76,0.14
8/5/2020,22.99,0.12
8/6/2020,22.65,0.14
8/7/2020,22.209999,0.14
8/10/2020,22.129999,0.13
8/11/2020,24.030001,0.15
8/12/2020,22.280001,0.13
8/13/2020,22.129999,0.14
8/14/2020,22.049999,0.13
8/17/2020,21.35,0.13
8/18/2020,21.51,0.13
8/19/2020,22.540001,0.13
8/20/2020,22.719999,0.12
8/21/2020,22.540001,0.13
8/24/2020,22.370001,0.14
8/25/2020,22.030001,0.13
8/26/2020,23.27,0.12
8/27/2020,24.469999,0.13
8/28/2020,22.959999,0.12
8/31/2020,26.41,0.12
9/1/2020,26.120001,0.12
9/2/2020,26.57,0.13
9/3/2020,33.599998,0.12
9/4/2020,30.75,0.13
9/7/2020,null,#N/A
9/8/2020,31.459999,0.15
9/9/2020,28.809999,0.14
9/10/2020,29.709999,0.15
9/11/2020,26.870001,0.13
9/14/2020,25.85,0.14
9/15/2020,25.59,0.13
9/16/2020,26.040001,0.12
9/17/2020,26.459999,0.12
9/18/2020,25.83,0.13
9/21/2020,27.780001,0.12
9/22/2020,26.860001,0.12
9/23/2020,28.58,0.13
9/24/2020,28.51,0.12
9/25/2020,26.379999,0.12
9/28/2020,26.190001,0.12
9/29/2020,26.27,0.12
9/30/2020,26.370001,0.12
10/1/2020,26.700001,0.12
10/2/2020,27.629999,0.12
10/5/2020,27.959999,0.12
10/6/2020,29.48,0.14
10/7/2020,28.059999,0.13
10/8/2020,26.360001,0.13
10/9/2020,25,0.15
10/12/2020,25.07,#N/A
10/13/2020,26.07,0.13
10/14/2020,26.4,0.13
10/15/2020,26.969999,0.12
10/16/2020,27.41,0.12
10/19/2020,29.18,0.13
10/20/2020,29.35,0.13
10/21/2020,28.65,0.13
10/22/2020,28.110001,0.13
10/23/2020,27.549999,0.12
10/26/2020,32.459999,0.12
10/27/2020,33.349998,0.12
10/28/2020,40.279999,0.12
10/29/2020,37.59,0.12
10/30/2020,38.02,0.13
11/2/2020,37.130001,0.13
11/3/2020,35.549999,0.14
11/4/2020,29.57,0.12
11/5/2020,27.58,0.12
11/6/2020,24.860001,0.12
11/9/2020,25.75,0.12
11/10/2020,24.799999,0.12
11/11/2020,23.450001,#N/A
11/12/2020,25.35,0.13
11/13/2020,23.1,0.12
11/16/2020,22.450001,0.12
11/17/2020,22.709999,0.12
11/18/2020,23.84,0.11
11/19/2020,23.110001,0.11
11/20/2020,23.700001,0.11
11/23/2020,22.66,0.1
11/24/2020,21.639999,0.11
11/25/2020,21.25,0.11
11/26/2020,null,#N/A
11/27/2020,20.84,0.11
11/30/2020,20.57,0.11
12/1/2020,20.77,0.12
12/2/2020,21.17,0.11
12/3/2020,21.280001,0.1
12/4/2020,20.790001,0.11
12/7/2020,21.299999,0.1
12/8/2020,20.68,0.1
12/9/2020,22.27,0.1
12/10/2020,22.52,0.1
12/11/2020,23.309999,0.1
12/14/2020,24.719999,0.1
12/15/2020,22.889999,0.09
12/16/2020,22.5,0.09
12/17/2020,21.93,0.09
12/18/2020,21.57,0.09
12/21/2020,25.16,0.09
12/22/2020,24.23,0.09
12/23/2020,23.309999,0.09
12/24/2020,21.530001,0.1
12/25/2020,null,#N/A
12/28/2020,21.700001,0.11
12/29/2020,23.08,0.11
12/30/2020,22.77,0.12
12/31/2020,22.75,0.1
1/1/2021,null,#N/A
1/4/2021,26.969999,0.1
1/5/2021,25.34,0.1
1/6/2021,25.07,0.11
1/7/2021,22.370001,0.11
1/8/2021,21.559999,0.1
1/11/2021,24.08,0.1
1/12/2021,23.33,0.11
1/13/2021,22.209999,0.12
1/14/2021,23.25,0.1
1/15/2021,24.34,0.1
1/18/2021,null,#N/A
1/19/2021,23.24,0.1
1/20/2021,21.58,0.1
1/21/2021,21.32,0.1
1/22/2021,21.91,0.1
1/25/2021,23.190001,0.1
1/26/2021,23.02,0.09
1/27/2021,37.209999,0.09
1/28/2021,30.209999,0.08
1/29/2021,33.09,0.1
2/1/2021,30.24,0.08
2/2/2021,25.559999,0.08
2/3/2021,22.91,0.08
2/4/2021,21.77,0.07
2/5/2021,20.870001,0.06
2/8/2021,21.24,0.07
2/9/2021,21.629999,0.07
2/10/2021,21.99,0.07
2/11/2021,21.25,0.07
2/12/2021,19.969999,0.06
2/15/2021,null,#N/A
2/16/2021,21.459999,0.08
2/17/2021,21.5,0.07
2/18/2021,22.49,0.06
2/19/2021,22.049999,0.07
2/22/2021,23.450001,0.06
2/23/2021,23.110001,0.08
2/24/2021,21.34,0.08
2/25/2021,28.889999,0.09
2/26/2021,27.950001,0.08
3/1/2021,23.35,0.08
3/2/2021,24.1,0.08
3/3/2021,26.67,0.08
3/4/2021,28.57,0.08
3/5/2021,24.66,0.08
3/8/2021,25.469999,0.09
3/9/2021,24.030001,0.1
3/10/2021,22.559999,0.08
3/11/2021,21.91,0.08
3/12/2021,20.690001,0.09
3/15/2021,20.030001,0.08
3/16/2021,19.790001,0.07
3/17/2021,19.23,0.07
3/18/2021,21.58,0.08
3/19/2021,20.950001,0.07
3/22/2021,18.879999,0.06
3/23/2021,20.299999,0.08
3/24/2021,21.200001,0.07
3/25/2021,19.809999,0.07
3/26/2021,18.860001,0.06
3/29/2021,20.74,0.06
3/30/2021,19.610001,0.06
3/31/2021,19.4,0.07
4/1/2021,17.33,0.06
4/2/2021,null,0.07
4/5/2021,17.91,0.06
4/6/2021,18.120001,0.06
4/7/2021,17.16,0.06
4/8/2021,16.950001,0.05
4/9/2021,16.690001,0.06
4/12/2021,16.91,0.06
4/13/2021,16.65,0.06
4/14/2021,16.99,0.06
4/15/2021,16.57,0.06
4/16/2021,16.25,0.06
4/19/2021,17.290001,0.08
4/20/2021,18.68,0.07
4/21/2021,17.5,0.07
4/22/2021,18.709999,0.06
4/23/2021,17.33,0.07
4/26/2021,17.639999,0.06
4/27/2021,17.559999,0.06
4/28/2021,17.280001,0.05
4/29/2021,17.610001,0.05
4/30/2021,18.610001,0.05
5/3/2021,18.309999,0.06
5/4/2021,19.48,0.06
5/5/2021,19.15,0.06
5/6/2021,18.389999,0.05
5/7/2021,16.690001,0.05
5/10/2021,19.66,0.05
5/11/2021,21.84,0.05
5/12/2021,27.59,0.05
5/13/2021,23.129999,0.05
5/14/2021,18.809999,0.06
5/17/2021,19.719999,0.06
5/18/2021,21.34,0.06
5/19/2021,22.18,0.05
5/20/2021,20.67,0.05
5/21/2021,20.15,0.04
5/24/2021,18.4,0.04
5/25/2021,18.84,0.04
5/26/2021,17.360001,0.04
5/27/2021,16.74,0.04
5/28/2021,16.76,0.05
5/31/2021,null,#N/A
6/1/2021,17.9,0.04
6/2/2021,17.48,0.05
6/3/2021,18.040001,0.04
6/4/2021,16.42,0.05
6/7/2021,16.42,0.05
6/8/2021,17.07,0.05
6/9/2021,17.889999,0.05
6/10/2021,16.1,0.05
6/11/2021,15.65,0.05
6/14/2021,16.389999,0.05
6/15/2021,17.02,0.08
6/16/2021,18.15,0.08
6/17/2021,17.75,0.08
6/18/2021,20.700001,0.09
6/21/2021,17.889999,0.09
6/22/2021,16.66,0.09
6/23/2021,16.32,0.08
6/24/2021,15.97,0.08
6/25/2021,15.62,0.09
6/28/2021,15.76,0.08
6/29/2021,16.02,0.08
6/30/2021,15.83,0.07
7/1/2021,15.48,0.09
7/2/2021,15.07,0.08
7/5/2021,null,#N/A
7/6/2021,16.440001,0.07
7/7/2021,16.200001,0.08
7/8/2021,19,0.07
7/9/2021,16.18,0.08
7/12/2021,16.17,0.08
7/13/2021,17.120001,0.08
7/14/2021,16.33,0.08
7/15/2021,17.01,0.07
7/16/2021,18.450001,0.08
7/19/2021,22.5,0.07
7/20/2021,19.73,0.08
7/21/2021,17.91,0.07
7/22/2021,17.690001,0.07
7/23/2021,17.200001,0.07
7/26/2021,17.58,0.08
7/27/2021,19.360001,0.07
7/28/2021,18.309999,0.07
7/29/2021,17.700001,0.08
7/30/2021,18.24,0.07
8/2/2021,19.459999,0.07
8/3/2021,18.040001,0.07
8/4/2021,17.969999,0.07
8/5/2021,17.280001,0.08
8/6/2021,16.15,0.09
8/9/2021,16.719999,0.08
8/10/2021,16.790001,0.08
8/11/2021,16.17,0.08
8/12/2021,15.59,0.09
8/13/2021,15.45,0.08
8/16/2021,16.120001,0.08
8/17/2021,17.91,0.07
8/18/2021,21.57,0.07
8/19/2021,21.67,0.06
8/20/2021,18.559999,0.06
8/23/2021,17.15,0.07
8/24/2021,17.219999,0.06
8/25/2021,16.790001,0.07
8/26/2021,18.84,0.07
8/27/2021,16.389999,0.07
8/30/2021,16.190001,0.08
8/31/2021,16.48,0.07
9/1/2021,16.110001,0.07
9/2/2021,16.41,0.07
9/3/2021,16.41,0.08
9/6/2021,null,#N/A
9/7/2021,18.139999,0.08
9/8/2021,17.959999,0.08
9/9/2021,18.799999,0.07
9/10/2021,20.950001,0.08
9/13/2021,19.370001,0.07
9/14/2021,19.459999,0.07
9/15/2021,18.18,0.07
9/16/2021,18.690001,0.07
9/17/2021,20.809999,0.07
9/20/2021,25.709999,0.07
9/21/2021,24.360001,0.07
9/22/2021,20.870001,0.08
9/23/2021,18.629999,0.08
9/24/2021,17.75,0.08
9/27/2021,18.76,0.09
9/28/2021,23.25,0.09
9/29/2021,22.559999,0.09
9/30/2021,23.139999,0.09
10/1/2021,21.1,0.09
10/4/2021,22.959999,0.09
10/5/2021,21.299999,0.09
10/6/2021,21,0.1
10/7/2021,19.540001,0.1
10/8/2021,18.77,0.09
10/11/2021,20,#N/A
10/12/2021,19.85,0.1
10/13/2021,18.639999,0.11
10/14/2021,16.860001,0.1
10/15/2021,16.299999,0.12
10/18/2021,16.309999,0.11
10/19/2021,15.7,0.11
10/20/2021,15.49,0.1
10/21/2021,15.01,0.12
10/22/2021,15.43,0.13
10/25/2021,15.24,0.14
10/26/2021,15.98,0.14
10/27/2021,16.98,0.12
10/28/2021,16.530001,0.15
10/29/2021,16.26,0.15
11/1/2021,16.41,0.15
11/2/2021,16.030001,0.15
11/3/2021,15.1,0.17
11/4/2021,15.44,0.14
11/5/2021,16.48,0.14
11/8/2021,17.219999,0.16
11/9/2021,17.780001,0.14
11/10/2021,18.73,0.17
11/11/2021,17.66,#N/A
11/12/2021,16.290001,0.17
11/15/2021,16.49,0.18
11/16/2021,16.370001,0.17
11/17/2021,17.110001,0.18
11/18/2021,17.59,0.18
11/19/2021,17.91,0.18
11/22/2021,19.17,0.2
11/23/2021,19.379999,0.21
11/24/2021,18.58,0.24
11/25/2021,null,#N/A
11/26/2021,28.620001,0.2
11/29/2021,22.959999,0.21
11/30/2021,27.190001,0.24
12/1/2021,31.120001,0.25
12/2/2021,27.950001,0.27
12/3/2021,30.67,0.26
12/6/2021,27.18,0.28
12/7/2021,21.889999,0.31
12/8/2021,19.9,0.29
12/9/2021,21.58,0.28
12/10/2021,18.690001,0.27
12/13/2021,20.309999,0.27
12/14/2021,21.889999,0.26
12/15/2021,19.290001,0.29
12/16/2021,20.57,0.26
12/17/2021,21.57,0.27
12/20/2021,22.870001,0.27
12/21/2021,21.01,0.29
12/22/2021,18.629999,0.28
12/23/2021,17.959999,0.31
12/24/2021,null,#N/A
12/27/2021,17.68,0.33
12/28/2021,17.540001,0.39
12/29/2021,16.950001,0.38
12/30/2021,17.33,0.38
12/31/2021,17.219999,0.39
1/3/2022,16.6,0.4
1/4/2022,16.91,0.38
1/5/2022,19.73,0.41
1/6/2022,19.610001,0.45
1/7/2022,18.76,0.43
1/10/2022,19.4,0.46
1/11/2022,18.41,0.46
1/12/2022,17.620001,0.48
1/13/2022,20.309999,0.47
1/14/2022,19.190001,0.51
1/17/2022,null,#N/A
1/18/2022,22.790001,0.58
1/19/2022,23.85,0.57
1/20/2022,25.59,0.6
1/21/2022,28.85,0.58
1/24/2022,29.9,0.58
1/25/2022,31.16,0.65
1/26/2022,31.959999,0.7
1/27/2022,30.49,0.75
1/28/2022,27.66,0.75
1/31/2022,24.83,0.78
2/1/2022,21.959999,0.78
2/2/2022,22.09,0.76
2/3/2022,24.35,0.78
2/4/2022,23.219999,0.89
2/7/2022,22.860001,0.88
2/8/2022,21.440001,0.91
2/9/2022,19.959999,0.91
2/10/2022,23.91,1.14
2/11/2022,27.360001,1.07
2/14/2022,28.33,1.13
2/15/2022,25.700001,1.11
2/16/2022,24.290001,1.09
2/17/2022,28.110001,1.05
2/18/2022,27.75,1.03
2/21/2022,null,#N/A
2/22/2022,28.809999,1.17
2/23/2022,31.02,1.16
2/24/2022,30.32,1.08
2/25/2022,27.59,1.13
2/28/2022,30.15,1.01
3/1/2022,33.32,0.91
3/2/2022,30.74,1.06
3/3/2022,30.48,1.08
3/4/2022,31.98,1.05
3/7/2022,36.450001,1.07
3/8/2022,35.130001,1.12
3/9/2022,32.450001,1.15
3/10/2022,30.23,1.19
3/11/2022,30.75,1.22
3/14/2022,31.77,1.28
3/15/2022,29.83,1.28
3/16/2022,26.67,1.35
3/17/2022,25.67,1.3
3/18/2022,23.870001,1.29
3/21/2022,23.530001,1.4
3/22/2022,22.940001,1.59
3/23/2022,23.57,1.52
3/24/2022,21.67,1.55
3/25/2022,20.809999,1.67
3/28/2022,19.629999,1.69
3/29/2022,18.9,1.67
3/30/2022,19.33,1.64
3/31/2022,20.559999,1.63
4/1/2022,19.629999,1.72
4/4/2022,18.57,1.72
4/5/2022,21.030001,1.77
4/6/2022,22.1,1.79
4/7/2022,21.549999,1.78
4/8/2022,21.16,1.81
4/11/2022,24.370001,1.85
4/12/2022,24.26,1.77
4/13/2022,21.82,1.78
4/14/2022,22.700001,1.84
4/15/2022,null,#N/A
4/18/2022,22.17,1.84
4/19/2022,21.370001,1.94
4/20/2022,20.32,1.93
4/21/2022,22.68,2.01
4/22/2022,28.209999,2.06
4/25/2022,27.02,2.03
4/26/2022,33.52,1.99
4/27/2022,31.6,1.97
4/28/2022,29.99,2.04
4/29/2022,33.400002,2.1
5/2/2022,32.34,2.1
5/3/2022,29.25,2.16
5/4/2022,25.42,2.07
5/5/2022,31.200001,2.08
5/6/2022,30.190001,2.08
5/9/2022,34.75,1.99
5/10/2022,32.990002,2.01
5/11/2022,32.560001,1.99
5/12/2022,31.77,1.96
5/13/2022,28.870001,2.04
5/16/2022,27.469999,2.07
5/17/2022,26.1,2.16
5/18/2022,30.959999,2.16
5/19/2022,29.35,2.11
5/20/2022,29.43,2.07
5/23/2022,28.48,2.09
5/24/2022,29.450001,2.02
5/25/2022,28.370001,2.01
5/26/2022,27.5,1.99
5/27/2022,25.719999,2.01
5/30/2022,null,#N/A
5/31/2022,26.190001,2.08
6/1/2022,25.690001,2.16
6/2/2022,24.719999,2.15
6/3/2022,24.790001,2.18
6/6/2022,25.07,2.23
6/7/2022,24.02,2.26
6/8/2022,23.959999,2.29
6/9/2022,26.09,2.35
6/10/2022,27.75,2.58
6/13/2022,34.02,2.89
6/14/2022,32.689999,3.15
6/15/2022,29.620001,2.93
6/16/2022,32.950001,2.88
6/17/2022,31.129999,2.86
6/20/2022,null,#N/A
6/21/2022,30.190001,2.92
6/22/2022,28.950001,2.79
6/23/2022,29.049999,2.78
6/24/2022,27.23,2.83
6/27/2022,26.950001,2.89
6/28/2022,28.360001,2.88
6/29/2022,28.16,2.88
6/30/2022,28.709999,2.8
7/1/2022,26.700001,2.79
7/4/2022,null,#N/A
7/5/2022,27.540001,2.77
7/6/2022,26.73,2.82
7/7/2022,26.08,2.87
7/8/2022,24.639999,2.96
7/11/2022,26.17,2.97
7/12/2022,27.290001,3.07
7/13/2022,26.82,3.21
7/14/2022,26.4,3.16
7/15/2022,24.23,3.12
7/18/2022,25.299999,3.13
7/19/2022,24.5,3.18
7/20/2022,23.879999,3.18
7/21/2022,23.110001,3.11
7/22/2022,23.030001,3.01
7/25/2022,23.360001,3.07
7/26/2022,24.690001,3.06
7/27/2022,23.24,3
7/28/2022,22.33,2.93
7/29/2022,21.33,2.98
8/1/2022,22.84,2.98
8/2/2022,23.93,3.09
8/3/2022,21.950001,3.14
8/4/2022,21.440001,3.11
8/5/2022,21.15,3.29
8/8/2022,21.290001,3.3
8/9/2022,21.77,3.33
8/10/2022,19.74,3.26
8/11/2022,20.200001,3.25
8/12/2022,19.530001,3.26
8/15/2022,19.950001,3.23
8/16/2022,19.690001,3.26
8/17/2022,19.9,3.27
8/18/2022,19.559999,3.24
8/19/2022,20.6,3.26
8/22/2022,23.799999,3.32
8/23/2022,24.110001,3.29
8/24/2022,22.82,3.35
8/25/2022,21.780001,3.33
8/26/2022,25.559999,3.36
8/29/2022,26.209999,3.43
8/30/2022,26.209999,3.48
8/31/2022,25.870001,3.5
9/1/2022,25.559999,3.51
9/2/2022,25.469999,3.47
9/5/2022,null,#N/A
9/6/2022,26.91,3.61
9/7/2022,24.639999,3.6
9/8/2022,23.610001,3.6
9/9/2022,22.790001,3.67
9/12/2022,23.870001,3.7
9/13/2022,27.27,3.92
9/14/2022,26.16,3.95
9/15/2022,26.27,4
9/16/2022,26.299999,3.96
9/19/2022,25.76,4.05
9/20/2022,27.16,4.03
9/21/2022,27.99,4.08
9/22/2022,27.35,4.08
9/23/2022,29.92,4.15
9/26/2022,32.259998,4.17
9/27/2022,32.599998,4.16
9/28/2022,30.18,3.99
9/29/2022,31.84,3.98
9/30/2022,31.620001,4.05
10/3/2022,30.1,4.01
10/4/2022,29.07,4.15
10/5/2022,28.549999,4.14
10/6/2022,30.52,4.19
10/7/2022,31.360001,4.24
10/10/2022,32.450001,#N/A
10/11/2022,33.630001,4.28
10/12/2022,33.57,4.28
10/13/2022,31.940001,4.46
10/14/2022,32.02,4.5
10/17/2022,31.370001,4.5
10/18/2022,30.5,4.5
10/19/2022,30.76,4.6
10/20/2022,29.98,4.66
10/21/2022,29.690001,4.58
10/24/2022,29.85,4.61
10/25/2022,28.459999,4.6
10/26/2022,27.280001,4.54
10/27/2022,27.389999,4.5
10/28/2022,25.75,4.55
10/31/2022,25.879999,4.66
11/1/2022,25.809999,4.75
11/2/2022,25.860001,4.76
11/3/2022,25.299999,4.78
11/4/2022,24.549999,4.76
11/7/2022,24.35,4.8
11/8/2022,25.540001,4.77
11/9/2022,26.09,4.75
11/10/2022,23.530001,4.59
11/11/2022,22.52,#N/A
11/14/2022,23.73,4.63
11/15/2022,24.540001,4.6
11/16/2022,24.110001,4.62
11/17/2022,23.93,4.68
11/18/2022,23.120001,4.74
11/21/2022,22.360001,4.75
11/22/2022,21.290001,4.79
11/23/2022,20.35,4.75
11/24/2022,null,#N/A
11/25/2022,20.5,4.76
11/28/2022,22.209999,4.76
11/29/2022,21.889999,4.78
11/30/2022,20.58,4.74
12/1/2022,19.84,4.66
12/2/2022,19.059999,4.69
12/5/2022,20.75,4.77
12/6/2022,22.17,4.73
12/7/2022,22.68,4.67
12/8/2022,22.290001,4.71
12/9/2022,22.83,4.72
12/12/2022,25,4.75
12/13/2022,22.549999,4.64
12/14/2022,21.139999,4.64
12/15/2022,22.83,4.65
12/16/2022,22.620001,4.61
12/19/2022,22.42,4.64
12/20/2022,21.48,4.64
12/21/2022,20.07,4.6
12/22/2022,21.969999,4.64
12/23/2022,20.870001,4.66
12/26/2022,null,#N/A
12/27/2022,21.65,4.75
12/28/2022,22.139999,4.71
12/29/2022,21.440001,4.71
12/30/2022,21.67,4.73
1/2/2023,null,#N/A
1/3/2023,22.9,4.72
1/4/2023,22.01,4.71
1/5/2023,22.459999,4.78
1/6/2023,21.129999,4.71
1/9/2023,21.969999,4.69
1/10/2023,20.58,4.74
1/11/2023,21.09,4.73
1/12/2023,18.83,4.66
1/13/2023,18.35,4.69
1/16/2023,null,#N/A
1/17/2023,19.360001,4.67
1/18/2023,20.34,4.63
1/19/2023,20.52,4.65
1/20/2023,19.85,4.68
1/23/2023,19.809999,4.7
1/24/2023,19.200001,4.7
1/25/2023,19.08,4.67
1/26/2023,18.73,4.68
1/27/2023,18.51,4.68
1/30/2023,19.940001,4.71
1/31/2023,19.4,4.68
2/1/2023,17.870001,4.66
2/2/2023,18.73,4.64
2/3/2023,18.33,4.79
2/6/2023,19.43,4.85
2/7/2023,18.66,4.88
2/8/2023,19.629999,4.87
2/9/2023,20.709999,4.88
2/10/2023,20.530001,4.89
2/13/2023,20.34,4.91
2/14/2023,18.91,4.99
2/15/2023,18.23,4.96
2/16/2023,20.17,4.99
2/17/2023,20.02,5
2/20/2023,null,#N/A
2/21/2023,22.870001,5.07
2/22/2023,22.290001,5.07
2/23/2023,21.139999,5.03
2/24/2023,21.67,5.05
2/27/2023,20.950001,5.03
2/28/2023,20.700001,5.02
3/1/2023,20.58,5.06
3/2/2023,19.59,5.04
3/3/2023,18.49,5.03
3/6/2023,18.610001,5.05
3/7/2023,19.59,5.22
3/8/2023,19.110001,5.25
3/9/2023,22.610001,5.18
3/10/2023,24.799999,4.9
3/13/2023,26.52,4.3
3/14/2023,23.73,4.45
3/15/2023,26.139999,4.19
3/16/2023,22.99,4.49
3/17/2023,25.51,4.26
3/20/2023,24.15,4.34
3/21/2023,21.379999,4.68
3/22/2023,22.26,4.56
3/23/2023,22.610001,4.38
3/24/2023,21.74,4.32
3/27/2023,20.6,4.51
3/28/2023,19.969999,4.55
3/29/2023,19.120001,4.59
3/30/2023,19.02,4.63
3/31/2023,18.700001,4.64
4/3/2023,18.549999,4.6
4/4/2023,19,4.5
4/5/2023,19.08,4.43
4/6/2023,18.4,4.51
4/7/2023,null,4.61
4/10/2023,18.969999,4.65
4/11/2023,19.1,4.67
4/12/2023,19.09,4.64
4/13/2023,17.799999,4.66
4/14/2023,17.07,4.77
4/17/2023,16.950001,4.8
4/18/2023,16.83,4.81
4/19/2023,16.459999,4.84
4/20/2023,17.17,4.77
4/21/2023,16.77,4.78
4/24/2023,16.889999,4.76
4/25/2023,18.76,4.6
4/26/2023,18.84,4.64
4/27/2023,17.030001,4.78
4/28/2023,15.78,4.8
5/1/2023,16.08,4.86
5/2/2023,17.780001,4.74
5/3/2023,18.34,4.7
5/4/2023,20.09,4.59
5/5/2023,17.190001,4.73
5/8/2023,16.98,4.79
5/9/2023,17.709999,4.81
5/10/2023,16.940001,4.7
5/11/2023,16.93,4.7
5/12/2023,17.030001,4.75
5/15/2023,17.120001,4.73
5/16/2023,17.99,4.88
5/17/2023,16.870001,4.92
5/18/2023,16.049999,5.02
5/19/2023,16.809999,5.02
5/22/2023,17.209999,5.07
5/23/2023,18.530001,5.06
5/24/2023,20.030001,5.12
5/25/2023,19.139999,5.24
5/26/2023,17.950001,5.25
5/29/2023,null,#N/A
5/30/2023,17.459999,5.22
5/31/2023,17.940001,5.18
6/1/2023,15.65,5.11
6/2/2023,14.6,5.22
6/5/2023,14.73,5.17
6/6/2023,13.96,5.2
6/7/2023,13.94,5.16
6/8/2023,13.65,5.12
6/9/2023,13.83,5.17
6/12/2023,15.01,5.18
6/13/2023,14.61,5.26
6/14/2023,13.88,5.27
6/15/2023,14.5,5.21
6/16/2023,13.54,5.24
6/19/2023,null,#N/A
6/20/2023,13.88,5.24
6/21/2023,13.2,5.25
6/22/2023,12.91,5.29
6/23/2023,13.44,5.25
6/26/2023,14.25,5.27
6/27/2023,13.74,5.33
6/28/2023,13.43,5.32
6/29/2023,13.54,5.41
6/30/2023,13.59,5.4
7/3/2023,13.57,5.43
7/4/2023,null,#N/A
7/5/2023,14.18,5.4
7/6/2023,15.44,5.44
7/7/2023,14.83,5.41
7/10/2023,15.07,5.38
7/11/2023,14.84,5.44
7/12/2023,13.54,5.35
7/13/2023,13.61,5.27
7/14/2023,13.34,5.34
7/17/2023,13.48,5.33
7/18/2023,13.3,5.32
7/19/2023,13.76,5.32
7/20/2023,13.99,5.35
7/21/2023,13.6,5.35
7/24/2023,13.91,5.38
7/25/2023,13.86,5.38
7/26/2023,13.19,5.37
7/27/2023,14.41,5.4
7/28/2023,13.33,5.37
7/31/2023,13.63,5.37
8/1/2023,13.93,5.38
8/2/2023,16.09,5.36
8/3/2023,15.92,5.37
8/4/2023,17.1,5.33
8/7/2023,15.77,5.3
8/8/2023,15.99,5.35
8/9/2023,15.96,5.35
8/10/2023,15.85,5.33
8/11/2023,14.84,5.36
8/14/2023,14.82,5.37
8/15/2023,16.459999,5.36
8/16/2023,16.780001,5.37
8/17/2023,17.889999,5.36
8/18/2023,17.299999,5.35
8/21/2023,17.129999,5.37
8/22/2023,16.969999,5.39
8/23/2023,15.98,5.35
8/24/2023,17.200001,5.39
8/25/2023,15.68,5.44
8/28/2023,15.08,5.44
8/29/2023,14.45,5.37
8/30/2023,13.88,5.39
8/31/2023,13.57,5.37
9/1/2023,13.09,5.36
9/4/2023,null,#N/A
9/5/2023,14.01,5.42
9/6/2023,14.45,5.44
9/7/2023,14.4,5.4
9/8/2023,13.84,5.42
9/11/2023,13.8,5.4
9/12/2023,14.23,5.42
9/13/2023,13.48,5.42
9/14/2023,12.82,5.42
9/15/2023,13.79,5.43
9/18/2023,14,5.44
9/19/2023,14.11,5.45
9/20/2023,15.14,5.47
9/21/2023,17.540001,5.46
9/22/2023,17.200001,5.46
9/25/2023,16.9,5.45
9/26/2023,18.940001,5.45
9/27/2023,18.219999,5.49
9/28/2023,17.34,5.46
9/29/2023,17.52,5.46
10/2/2023,17.610001,5.49
10/3/2023,19.780001,5.49
10/4/2023,18.58,5.42
10/5/2023,18.49,5.39
